Input File,Rank Method,Feature Selection,Model Type,Average Type,Number of Features,Removed Features,Best K-Fold F1 Score,Final Test Accuracy,Final Test Precision,Final Test Recall,Final Test F1 Score,Final Test FPR,Final Test FNR,Ranking Time Taken,Feature Selection Time Taken,Evaluation Time Taken,Total Time Taken
all,WFI-RF,rem_6,XGB,weighted,9,"system_mode, pressure_measurement, address, pump, control_scheme, solenoid",0.9473020127791528,0.9495138914175436,0.9472790355144045,0.9495138914175436,0.9475683006656442,0.004512152575880916,0.3180628272251309,27.155603408813477,3.6216111183166504,218.74325323104858,249.5204677581787
all,WFI-RF,rem_7,XGB,micro,8,"rate, system_mode, pressure_measurement, address, pump, control_scheme, solenoid",0.9451979972690032,0.9452718202672686,0.9452718202672686,0.9452718202672686,0.9452718202672686,0.004628445168042796,0.3206806282722513,27.155603408813477,3.6216111183166504,179.84007287025452,210.61728739738464
all,WFI-RF,rem_7,XGB,macro,8,"rate, system_mode, pressure_measurement, address, pump, control_scheme, solenoid",0.8706534384622863,0.944743837162728,0.905764504347345,0.828285065962042,0.8633348796819647,0.004814513315501803,0.32002617801047123,27.155603408813477,3.6216111183166504,179.597505569458,210.37472009658813
all,WFI-RF,rem_7,XGB,weighted,8,"rate, system_mode, pressure_measurement, address, pump, control_scheme, solenoid",0.9430976111342254,0.9452718202672686,0.9430604687739852,0.9452718202672686,0.9432555932784069,0.004628445168042796,0.3206806282722513,27.155603408813477,3.6216111183166504,178.39414262771606,209.1713571548462
all,WFI-RF,rem_8,XGB,micro,7,"rate, system_mode, pressure_measurement, gain, address, pump, control_scheme, solenoid",0.9329995448338644,0.932090448967702,0.932090448967702,0.932090448967702,0.932090448967702,0.004674962204907547,0.3920157068062827,27.155603408813477,3.6216111183166504,185.81026554107666,216.5874800682068
all,WFI-RF,rem_8,XGB,macro,7,"rate, system_mode, pressure_measurement, gain, address, pump, control_scheme, solenoid",0.8410827116662016,0.9330371772930852,0.8979101733948966,0.7931956783116523,0.8387630463071784,0.004744737760204675,0.3776178010471204,27.155603408813477,3.6216111183166504,184.50540208816528,215.2826166152954
all,WFI-RF,rem_8,XGB,weighted,7,"rate, system_mode, pressure_measurement, gain, address, pump, control_scheme, solenoid",0.9297930999905231,0.932090448967702,0.9287034816994163,0.932090448967702,0.928678392894977,0.004674962204907547,0.3920157068062827,27.155603408813477,3.6216111183166504,185.21877193450928,215.9959864616394
all,WFI-RF,rem_9,XGB,micro,6,"rate, system_mode, pressure_measurement, gain, address, pump, control_scheme, deadband, solenoid",0.9181156121984524,0.9185631577030914,0.9185631577030914,0.9185631577030914,0.9185631577030914,0.005000581462960809,0.4424083769633508,27.155603408813477,3.6216111183166504,178.48751163482666,209.2647261619568
all,WFI-RF,rem_9,XGB,macro,6,"rate, system_mode, pressure_measurement, gain, address, pump, control_scheme, deadband, solenoid",0.8038403744135993,0.9182172377380475,0.8753290993428301,0.7502861251723367,0.8027326578707636,0.005070357018257937,0.45091623036649214,27.155603408813477,3.6216111183166504,177.79043650627136,208.5676510334015
all,WFI-RF,rem_9,XGB,weighted,6,"rate, system_mode, pressure_measurement, gain, address, pump, control_scheme, deadband, solenoid",0.91279601262019,0.9185631577030914,0.9140227493231511,0.9185631577030914,0.9136234059462706,0.005000581462960809,0.4424083769633508,27.155603408813477,3.6216111183166504,181.99833798408508,212.7755525112152
all,WFI-RF,rem_10,XGB,micro,5,"rate, system_mode, pressure_measurement, length, gain, address, pump, control_scheme, deadband, solenoid",0.9174328629949932,0.9174343662382114,0.9174343662382114,0.9174343662382114,0.9174343662382114,0.004977322944528434,0.462696335078534,27.155603408813477,3.6216111183166504,193.61135172843933,224.38856625556946
all,WFI-RF,rem_10,XGB,macro,5,"rate, system_mode, pressure_measurement, length, gain, address, pump, control_scheme, deadband, solenoid",0.8037679521227008,0.9174343662382114,0.8720176495354834,0.7463389482116941,0.7987767139902662,0.004977322944528434,0.462696335078534,27.155603408813477,3.6216111183166504,193.86213207244873,224.63934659957886
all,WFI-RF,rem_10,XGB,weighted,5,"rate, system_mode, pressure_measurement, length, gain, address, pump, control_scheme, deadband, solenoid",0.9120143981425461,0.9174343662382114,0.9124592158593324,0.9174343662382114,0.9120487333173817,0.004977322944528434,0.462696335078534,27.155603408813477,3.6216111183166504,194.7267289161682,225.50394344329834
all,WFI-RF,rem_11,XGB,micro,4,"rate, system_mode, pressure_measurement, length, gain, address, pump, control_scheme, cycle_time, deadband, solenoid",0.9054164770141101,0.9043804391362925,0.9043804391362925,0.9043804391362925,0.9043804391362925,0.005535527386905454,0.5176701570680629,27.155603408813477,3.6216111183166504,201.62543725967407,232.4026517868042
all,WFI-RF,rem_11,XGB,macro,4,"rate, system_mode, pressure_measurement, length, gain, address, pump, control_scheme, cycle_time, deadband, solenoid",0.7726673842866578,0.903725011834104,0.8521556099220404,0.7099195076372653,0.7668815654776533,0.005209908128852192,0.5399214659685864,27.155603408813477,3.6216111183166504,202.37898969650269,233.1562042236328
all,WFI-RF,rem_11,XGB,weighted,4,"rate, system_mode, pressure_measurement, length, gain, address, pump, control_scheme, cycle_time, deadband, solenoid",0.8980185436124588,0.9043804391362925,0.8977240981491473,0.9043804391362925,0.8969975573716851,0.005535527386905454,0.5176701570680629,27.155603408813477,3.6216111183166504,201.4612739086151,232.23848843574524
all,WFI-RF,rem_12,XGB,micro,3,"rate, system_mode, pressure_measurement, length, gain, address, function, pump, control_scheme, cycle_time, deadband, solenoid",0.8853436504324078,0.8847904453264392,0.8847904453264392,0.8847904453264392,0.8847904453264392,0.004814513315501803,0.5091623036649214,27.155603408813477,3.6216111183166504,171.97062039375305,202.74783492088318
all,WFI-RF,rem_12,XGB,macro,3,"rate, system_mode, pressure_measurement, length, gain, address, function, pump, control_scheme, cycle_time, deadband, solenoid",0.7116574310642105,0.8847904453264392,0.7937575301471982,0.6472374197773247,0.7056268085154693,0.004814513315501803,0.5091623036649214,27.155603408813477,3.6216111183166504,172.06459069252014,202.84180521965027
all,WFI-RF,rem_12,XGB,weighted,3,"rate, system_mode, pressure_measurement, length, gain, address, function, pump, control_scheme, cycle_time, deadband, solenoid",0.8760078235089277,0.8847904453264392,0.8739110902167371,0.8847904453264392,0.8748710071560245,0.004814513315501803,0.5091623036649214,27.155603408813477,3.6216111183166504,171.28145122528076,202.0586657524109
all,WFI-RF,rem_13,XGB,micro,2,"rate, system_mode, pressure_measurement, length, setpoint, gain, address, function, pump, control_scheme, cycle_time, deadband, solenoid",0.8486117432862995,0.848250373229436,0.848250373229436,0.848250373229436,0.848250373229436,0.007791603674845912,0.5543193717277487,27.155603408813477,3.6216111183166504,189.79413390159607,220.5713484287262
all,WFI-RF,rem_13,XGB,macro,2,"rate, system_mode, pressure_measurement, length, setpoint, gain, address, function, pump, control_scheme, cycle_time, deadband, solenoid",0.6141155594373378,0.848250373229436,0.6952087167186305,0.5491047371388416,0.6029541455287302,0.007791603674845912,0.5543193717277487,27.155603408813477,3.6216111183166504,189.48917245864868,220.2663869857788
all,WFI-RF,rem_13,XGB,weighted,2,"rate, system_mode, pressure_measurement, length, setpoint, gain, address, function, pump, control_scheme, cycle_time, deadband, solenoid",0.8340418510207825,0.8487783563339766,0.8301751995174989,0.8487783563339766,0.8333755089176419,0.007675311082684033,0.550392670157068,27.155603408813477,3.6216111183166504,188.6422438621521,219.41945838928223
all,WFI-RF,rem_14,XGB,micro,1,"rate, system_mode, pressure_measurement, length, setpoint, gain, address, function, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.8033682294037323,0.8011506390416196,0.8011506390416196,0.8011506390416196,0.8011506390416196,0.0,0.9829842931937173,27.155603408813477,3.6216111183166504,67.39635801315308,98.1735725402832
all,WFI-RF,rem_14,XGB,macro,1,"rate, system_mode, pressure_measurement, length, setpoint, gain, address, function, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.36735958934742974,0.8011506390416196,0.3881871112869199,0.36228154706519694,0.3567952187816792,0.0,0.9829842931937173,27.155603408813477,3.6216111183166504,67.08434891700745,97.86156344413757
all,WFI-RF,rem_14,XGB,weighted,1,"rate, system_mode, pressure_measurement, length, setpoint, gain, address, function, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.7235550464628578,0.8011506390416196,0.658632150266564,0.8011506390416196,0.7210728936404712,0.0,0.9829842931937173,27.155603408813477,3.6216111183166504,67.01102089881897,97.7882354259491
all,WFI-RF,RFE,RF,micro,14,address,0.9628584433318161,0.9617849470196264,0.9617849470196264,0.9617849470196264,0.9617849470196264,0.004419118502151413,0.25981675392670156,27.155603408813477,387.27897596359253,217.21220135688782,631.6467807292938
all,WFI-RF,RFE,RF,macro,14,address,0.9113294891773566,0.9617849470196264,0.9336813212577479,0.8780156976406834,0.9041264326371441,0.004419118502151413,0.25981675392670156,27.155603408813477,387.27897596359253,218.09202075004578,632.5266001224518
all,WFI-RF,RFE,RF,weighted,14,address,0.9617790543672087,0.9617849470196264,0.9606111484983098,0.9617849470196264,0.9607676582499998,0.004419118502151413,0.25981675392670156,27.155603408813477,387.27897596359253,218.73875761032104,633.173336982727
all,WFI-RF,SPFS,RF,micro,15,,0.9624032771961766,0.9612569639150857,0.9612569639150857,0.9612569639150857,0.9612569639150857,0.004465635539016165,0.2604712041884817,27.155603408813477,318.33661699295044,211.68009996414185,557.1723203659058
all,WFI-RF,SPFS,RF,macro,15,,0.9099203280063466,0.9612569639150857,0.9328832262948672,0.8767726549778663,0.9030732224057045,0.004465635539016165,0.2604712041884817,27.155603408813477,318.33661699295044,213.8433222770691,559.335542678833
all,WFI-RF,SPFS,RF,weighted,15,,0.9613310806835119,0.9615118523103813,0.9603471919687798,0.9615118523103813,0.9605029824938813,0.004512152575880916,0.25654450261780104,27.155603408813477,318.33661699295044,187.90350222587585,533.3957226276398
all,WFI-RF,None,RF,micro,15,,0.9630405097860719,0.9616028838801296,0.9616028838801296,0.9616028838801296,0.9616028838801296,0.004395859983719037,0.26112565445026176,27.155603408813477,14.917103052139282,208.56280183792114,250.6355082988739
all,WFI-RF,None,RF,macro,15,,0.9110903536638321,0.9616028838801296,0.9331011523109293,0.8769689998355428,0.9032720156749396,0.004395859983719037,0.26112565445026176,27.155603408813477,14.917103052139282,215.42010927200317,257.49281573295593
all,WFI-RF,None,RF,weighted,15,,0.9619599798236994,0.9616028838801296,0.9603724017952896,0.9616028838801296,0.9605440965516229,0.004395859983719037,0.26112565445026176,27.155603408813477,14.917103052139282,211.10374069213867,253.17644715309143
all,WFI-RF,rem_1,RF,micro,14,address,0.9628584433318161,0.9617849470196264,0.9617849470196264,0.9617849470196264,0.9617849470196264,0.004419118502151413,0.25981675392670156,27.155603408813477,14.917103052139282,219.48074793815613,261.5534543991089
all,WFI-RF,rem_1,RF,macro,14,address,0.9113294891773566,0.9617849470196264,0.9336813212577479,0.8780156976406834,0.9041264326371441,0.004419118502151413,0.25981675392670156,27.155603408813477,14.917103052139282,216.9650707244873,259.03777718544006
all,WFI-RF,rem_1,RF,weighted,14,address,0.9617790543672087,0.9617849470196264,0.9606111484983098,0.9617849470196264,0.9607676582499998,0.004419118502151413,0.25981675392670156,27.155603408813477,14.917103052139282,217.7670783996582,259.83978486061096
all,WFI-RF,rem_2,RF,micro,13,"pressure_measurement, address",0.9627674101046882,0.9627316753450097,0.9627316753450097,0.9627316753450097,0.9627316753450097,0.004256308873124782,0.23887434554973822,27.155603408813477,14.917103052139282,183.56306767463684,225.6357741355896
all,WFI-RF,rem_2,RF,macro,13,"pressure_measurement, address",0.9103097062165894,0.9614754396824818,0.9336673120947394,0.8761326483518492,0.903029572529735,0.004302825909989534,0.2650523560209424,27.155603408813477,14.917103052139282,186.06850910186768,228.14121556282043
all,WFI-RF,rem_2,RF,weighted,13,"pressure_measurement, address",0.9618920917650022,0.9627316753450097,0.9616245771647498,0.9627316753450097,0.9617657202396507,0.004256308873124782,0.23887434554973822,27.155603408813477,14.917103052139282,185.38677859306335,227.4594850540161
all,WFI-RF,rem_3,RF,micro,12,"pressure_measurement, address, solenoid",0.9604005461993628,0.9592724756945709,0.9592724756945709,0.9592724756945709,0.9592724756945709,0.004465635539016165,0.27028795811518325,27.155603408813477,14.917103052139282,191.23762774467468,233.31033420562744
all,WFI-RF,rem_3,RF,macro,12,"pressure_measurement, address, solenoid",0.9050133052508534,0.9591268251829734,0.9306382928235829,0.8672971192314782,0.8965521613849934,0.004442377020583789,0.26897905759162305,27.155603408813477,14.917103052139282,190.86167693138123,232.93438339233398
all,WFI-RF,rem_3,RF,weighted,12,"pressure_measurement, address, solenoid",0.9593532455667427,0.9592724756945709,0.9579008722737902,0.9592724756945709,0.9580538278751619,0.004465635539016165,0.27028795811518325,27.155603408813477,14.917103052139282,151.79687213897705,193.8695785999298
all,WFI-RF,rem_4,RF,micro,11,"control_scheme, pressure_measurement, address, solenoid",0.9594902139280838,0.9583803663110366,0.9583803663110366,0.9583803663110366,0.9583803663110366,0.004186533317827654,0.2683246073298429,27.155603408813477,14.917103052139282,182.9966344833374,225.06934094429016
all,WFI-RF,rem_4,RF,macro,11,"control_scheme, pressure_measurement, address, solenoid",0.9001099394072998,0.9583257473691876,0.9286136271127226,0.861285641304221,0.8921208098556651,0.004419118502151413,0.2768324607329843,27.155603408813477,14.917103052139282,200.03813123703003,242.1108376979828
all,WFI-RF,rem_4,RF,weighted,11,"control_scheme, pressure_measurement, address, solenoid",0.9583927283002972,0.9583803663110366,0.9569601982010334,0.9583803663110366,0.9571221303067434,0.004186533317827654,0.2683246073298429,27.155603408813477,14.917103052139282,198.5128583908081,240.58556485176086
all,WFI-RF,rem_5,RF,micro,10,"pressure_measurement, address, pump, control_scheme, solenoid",0.9565316340464269,0.9553034992535411,0.9553034992535411,0.9553034992535411,0.9553034992535411,0.00432608442842191,0.2925392670157068,27.155603408813477,14.917103052139282,208.20656514167786,250.27927160263062
all,WFI-RF,rem_5,RF,macro,10,"pressure_measurement, address, pump, control_scheme, solenoid",0.8918993850731335,0.9551214361140443,0.9230540005363557,0.8500905203140856,0.8831621480168458,0.004535411094313292,0.29581151832460734,27.155603408813477,14.917103052139282,207.33587670326233,249.4085831642151
all,WFI-RF,rem_5,RF,weighted,10,"pressure_measurement, address, pump, control_scheme, solenoid",0.9551889631110579,0.9553034992535411,0.9535610523761188,0.9553034992535411,0.9537271962545706,0.00432608442842191,0.2925392670157068,27.155603408813477,14.917103052139282,206.61389923095703,248.6866056919098
all,WFI-RF,rem_6,RF,micro,9,"system_mode, pressure_measurement, address, pump, control_scheme, solenoid",0.9494310423304506,0.9495138914175436,0.9495138914175436,0.9495138914175436,0.9495138914175436,0.004512152575880916,0.3180628272251309,27.155603408813477,14.917103052139282,218.87499356269836,260.9477000236511
all,WFI-RF,rem_6,RF,macro,9,"system_mode, pressure_measurement, address, pump, control_scheme, solenoid",0.8741173889429481,0.9488766704293049,0.9094677035781957,0.8333707816311433,0.8677554674058516,0.00488428887079893,0.31348167539267013,27.155603408813477,14.917103052139282,218.53893399238586,260.6116404533386
all,WFI-RF,rem_6,RF,weighted,9,"system_mode, pressure_measurement, address, pump, control_scheme, solenoid",0.9473020127791528,0.9495138914175436,0.9472790355144045,0.9495138914175436,0.9475683006656442,0.004512152575880916,0.3180628272251309,27.155603408813477,14.917103052139282,218.4982213973999,260.57092785835266
all,WFI-RF,rem_7,RF,micro,8,"rate, system_mode, pressure_measurement, address, pump, control_scheme, solenoid",0.9451979972690032,0.9452718202672686,0.9452718202672686,0.9452718202672686,0.9452718202672686,0.004628445168042796,0.3206806282722513,27.155603408813477,14.917103052139282,179.21922183036804,221.2919282913208
all,WFI-RF,rem_7,RF,macro,8,"rate, system_mode, pressure_measurement, address, pump, control_scheme, solenoid",0.8706534384622863,0.944743837162728,0.905764504347345,0.828285065962042,0.8633348796819647,0.004814513315501803,0.32002617801047123,27.155603408813477,14.917103052139282,179.33037686347961,221.40308332443237
all,WFI-RF,rem_7,RF,weighted,8,"rate, system_mode, pressure_measurement, address, pump, control_scheme, solenoid",0.9430976111342254,0.9452718202672686,0.9430604687739852,0.9452718202672686,0.9432555932784069,0.004628445168042796,0.3206806282722513,27.155603408813477,14.917103052139282,179.0520465373993,221.12475299835205
all,WFI-RF,rem_8,RF,micro,7,"rate, system_mode, pressure_measurement, gain, address, pump, control_scheme, solenoid",0.9329995448338644,0.932090448967702,0.932090448967702,0.932090448967702,0.932090448967702,0.004674962204907547,0.3920157068062827,27.155603408813477,14.917103052139282,186.664977312088,228.73768377304077
all,WFI-RF,rem_8,RF,macro,7,"rate, system_mode, pressure_measurement, gain, address, pump, control_scheme, solenoid",0.8410827116662016,0.9330371772930852,0.8979101733948966,0.7931956783116523,0.8387630463071784,0.004744737760204675,0.3776178010471204,27.155603408813477,14.917103052139282,186.54808259010315,228.6207890510559
all,WFI-RF,rem_8,RF,weighted,7,"rate, system_mode, pressure_measurement, gain, address, pump, control_scheme, solenoid",0.9297930999905231,0.932090448967702,0.9287034816994163,0.932090448967702,0.928678392894977,0.004674962204907547,0.3920157068062827,27.155603408813477,14.917103052139282,187.11905670166016,229.19176316261292
all,WFI-RF,rem_9,RF,micro,6,"rate, system_mode, pressure_measurement, gain, address, pump, control_scheme, deadband, solenoid",0.9181156121984524,0.9185631577030914,0.9185631577030914,0.9185631577030914,0.9185631577030914,0.005000581462960809,0.4424083769633508,27.155603408813477,14.917103052139282,180.26718950271606,222.33989596366882
all,WFI-RF,rem_9,RF,macro,6,"rate, system_mode, pressure_measurement, gain, address, pump, control_scheme, deadband, solenoid",0.8038403744135993,0.9182172377380475,0.8753290993428301,0.7502861251723367,0.8027326578707636,0.005070357018257937,0.45091623036649214,27.155603408813477,14.917103052139282,180.32176041603088,222.39446687698364
all,WFI-RF,rem_9,RF,weighted,6,"rate, system_mode, pressure_measurement, gain, address, pump, control_scheme, deadband, solenoid",0.91279601262019,0.9185631577030914,0.9140227493231511,0.9185631577030914,0.9136234059462706,0.005000581462960809,0.4424083769633508,27.155603408813477,14.917103052139282,179.77754592895508,221.85025238990784
all,WFI-RF,rem_10,RF,micro,5,"rate, system_mode, pressure_measurement, length, gain, address, pump, control_scheme, deadband, solenoid",0.9174328629949932,0.9174343662382114,0.9174343662382114,0.9174343662382114,0.9174343662382114,0.004977322944528434,0.462696335078534,27.155603408813477,14.917103052139282,196.53674268722534,238.6094491481781
all,WFI-RF,rem_10,RF,macro,5,"rate, system_mode, pressure_measurement, length, gain, address, pump, control_scheme, deadband, solenoid",0.8037679521227008,0.9174343662382114,0.8720176495354834,0.7463389482116941,0.7987767139902662,0.004977322944528434,0.462696335078534,27.155603408813477,14.917103052139282,195.52813410758972,237.60084056854248
all,WFI-RF,rem_10,RF,weighted,5,"rate, system_mode, pressure_measurement, length, gain, address, pump, control_scheme, deadband, solenoid",0.9120143981425461,0.9174343662382114,0.9124592158593324,0.9174343662382114,0.9120487333173817,0.004977322944528434,0.462696335078534,27.155603408813477,14.917103052139282,196.77174043655396,238.8444468975067
all,WFI-RF,rem_11,RF,micro,4,"rate, system_mode, pressure_measurement, length, gain, address, pump, control_scheme, cycle_time, deadband, solenoid",0.9054164770141101,0.9043804391362925,0.9043804391362925,0.9043804391362925,0.9043804391362925,0.005535527386905454,0.5176701570680629,27.155603408813477,14.917103052139282,203.54258155822754,245.6152880191803
all,WFI-RF,rem_11,RF,macro,4,"rate, system_mode, pressure_measurement, length, gain, address, pump, control_scheme, cycle_time, deadband, solenoid",0.7726673842866578,0.903725011834104,0.8521556099220404,0.7099195076372653,0.7668815654776533,0.005209908128852192,0.5399214659685864,27.155603408813477,14.917103052139282,203.43651390075684,245.5092203617096
all,WFI-RF,rem_11,RF,weighted,4,"rate, system_mode, pressure_measurement, length, gain, address, pump, control_scheme, cycle_time, deadband, solenoid",0.8980185436124588,0.9043804391362925,0.8977240981491473,0.9043804391362925,0.8969975573716851,0.005535527386905454,0.5176701570680629,27.155603408813477,14.917103052139282,203.10985279083252,245.18255925178528
all,WFI-RF,rem_12,RF,micro,3,"rate, system_mode, pressure_measurement, length, gain, address, function, pump, control_scheme, cycle_time, deadband, solenoid",0.8853436504324078,0.8847904453264392,0.8847904453264392,0.8847904453264392,0.8847904453264392,0.004814513315501803,0.5091623036649214,27.155603408813477,14.917103052139282,172.98061347007751,215.05331993103027
all,WFI-RF,rem_12,RF,macro,3,"rate, system_mode, pressure_measurement, length, gain, address, function, pump, control_scheme, cycle_time, deadband, solenoid",0.7116574310642105,0.8847904453264392,0.7937575301471982,0.6472374197773247,0.7056268085154693,0.004814513315501803,0.5091623036649214,27.155603408813477,14.917103052139282,172.85649847984314,214.9292049407959
all,WFI-RF,rem_12,RF,weighted,3,"rate, system_mode, pressure_measurement, length, gain, address, function, pump, control_scheme, cycle_time, deadband, solenoid",0.8760078235089277,0.8847904453264392,0.8739110902167371,0.8847904453264392,0.8748710071560245,0.004814513315501803,0.5091623036649214,27.155603408813477,14.917103052139282,172.3783986568451,214.45110511779785
all,WFI-RF,rem_13,RF,micro,2,"rate, system_mode, pressure_measurement, length, setpoint, gain, address, function, pump, control_scheme, cycle_time, deadband, solenoid",0.8486117432862995,0.848250373229436,0.848250373229436,0.848250373229436,0.848250373229436,0.007791603674845912,0.5543193717277487,27.155603408813477,14.917103052139282,191.2290337085724,233.30174016952515
all,WFI-RF,rem_13,RF,macro,2,"rate, system_mode, pressure_measurement, length, setpoint, gain, address, function, pump, control_scheme, cycle_time, deadband, solenoid",0.6141155594373378,0.848250373229436,0.6952087167186305,0.5491047371388416,0.6029541455287302,0.007791603674845912,0.5543193717277487,27.155603408813477,14.917103052139282,190.56223583221436,232.63494229316711
all,WFI-RF,rem_13,RF,weighted,2,"rate, system_mode, pressure_measurement, length, setpoint, gain, address, function, pump, control_scheme, cycle_time, deadband, solenoid",0.8340418510207825,0.8487783563339766,0.8301751995174989,0.8487783563339766,0.8333755089176419,0.007675311082684033,0.550392670157068,27.155603408813477,14.917103052139282,188.45403337478638,230.52673983573914
all,WFI-RF,rem_14,RF,micro,1,"rate, system_mode, pressure_measurement, length, setpoint, gain, address, function, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.8033682294037323,0.8011506390416196,0.8011506390416196,0.8011506390416196,0.8011506390416196,0.0,0.9829842931937173,27.155603408813477,14.917103052139282,66.59441471099854,108.6671211719513
all,WFI-RF,rem_14,RF,macro,1,"rate, system_mode, pressure_measurement, length, setpoint, gain, address, function, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.36735958934742974,0.8011506390416196,0.3881871112869199,0.36228154706519694,0.3567952187816792,0.0,0.9829842931937173,27.155603408813477,14.917103052139282,66.85815525054932,108.93086171150208
all,WFI-RF,rem_14,RF,weighted,1,"rate, system_mode, pressure_measurement, length, setpoint, gain, address, function, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.7235550464628578,0.8011506390416196,0.658632150266564,0.8011506390416196,0.7210728936404712,0.0,0.9829842931937173,27.155603408813477,14.917103052139282,66.67166900634766,108.74437546730042
all,SP,RFE,XGB,micro,14,length,0.9614929449248976,0.9605287113570986,0.9605287113570986,0.9605287113570986,0.9605287113570986,0.004419118502151413,0.29712041884816753,0.5839974880218506,52.076884508132935,223.94289445877075,276.60377645492554
all,SP,RFE,XGB,macro,14,length,0.9072133838048863,0.9605287113570986,0.9326589279699722,0.8735101448544184,0.9009465558666777,0.004419118502151413,0.29712041884816753,0.5839974880218506,52.076884508132935,225.22713947296143,277.8880214691162
all,SP,RFE,XGB,weighted,14,length,0.9603827602123466,0.9605287113570986,0.9589267850218341,0.9605287113570986,0.9591542642276288,0.004419118502151413,0.29712041884816753,0.5839974880218506,52.076884508132935,226.4866054058075,279.1474874019623
all,SP,SPFS,XGB,micro,15,,0.9622667273554848,0.9617303280777774,0.9617303280777774,0.9617303280777774,0.9617303280777774,0.004163274799395279,0.2617801047120419,0.5839974880218506,44.96331524848938,213.0549066066742,258.6022193431854
all,SP,SPFS,XGB,macro,15,,0.9083873037718833,0.9619670101591232,0.934283280074464,0.8774831426090488,0.9040578475253747,0.004233050354692406,0.26570680628272253,0.5839974880218506,44.96331524848938,213.16153764724731,258.70885038375854
all,SP,SPFS,XGB,weighted,15,,0.9613352638813444,0.9617303280777774,0.9604931364944175,0.9617303280777774,0.9606207008110572,0.004163274799395279,0.2617801047120419,0.5839974880218506,44.96331524848938,213.12878584861755,258.6760985851288
all,SP,None,XGB,micro,15,,0.9630405097860719,0.9616028838801296,0.9616028838801296,0.9616028838801296,0.9616028838801296,0.004395859983719037,0.26112565445026176,0.5839974880218506,3.574658155441284,210.86182975769043,215.02048540115356
all,SP,None,XGB,macro,15,,0.9110903536638321,0.9616028838801296,0.9331011523109293,0.8769689998355428,0.9032720156749396,0.004395859983719037,0.26112565445026176,0.5839974880218506,3.574658155441284,210.90318179130554,215.06183743476868
all,SP,None,XGB,weighted,15,,0.9619599798236994,0.9616028838801296,0.9603724017952896,0.9616028838801296,0.9605440965516229,0.004395859983719037,0.26112565445026176,0.5839974880218506,3.574658155441284,199.01972007751465,203.17837572097778
all,SP,rem_1,XGB,micro,14,control_scheme,0.9618570778334092,0.9609656628918909,0.9609656628918909,0.9609656628918909,0.9609656628918909,0.00432608442842191,0.2643979057591623,0.5839974880218506,3.574658155441284,205.9920117855072,210.15066742897034
all,SP,rem_1,XGB,macro,14,control_scheme,0.9058451426004022,0.9604558861013,0.9326737375083973,0.8705982900964996,0.8993710602155095,0.00420979183626003,0.2755235602094241,0.5839974880218506,3.574658155441284,206.73046922683716,210.8891248703003
all,SP,rem_1,XGB,weighted,14,control_scheme,0.9607418863506179,0.9609656628918909,0.9597199157358928,0.9609656628918909,0.9598217692339113,0.00432608442842191,0.2643979057591623,0.5839974880218506,3.574658155441284,206.2840325832367,210.44268822669983
all,SP,rem_2,XGB,micro,13,"control_scheme, solenoid",0.9580336822940373,0.9574336379856534,0.9574336379856534,0.9574336379856534,0.9574336379856534,0.004488894057448541,0.28992146596858637,0.5839974880218506,3.574658155441284,214.99643230438232,219.15508794784546
all,SP,rem_2,XGB,macro,13,"control_scheme, solenoid",0.8972459147698535,0.9571241306485089,0.9282378573052841,0.857275474485724,0.8896792097318273,0.004349342946854285,0.29712041884816753,0.5839974880218506,3.574658155441284,214.86546802520752,219.02412366867065
all,SP,rem_2,XGB,weighted,13,"control_scheme, solenoid",0.9569116970270796,0.9574336379856534,0.955896224552373,0.9574336379856534,0.9560960330805383,0.004488894057448541,0.28992146596858637,0.5839974880218506,3.574658155441284,215.24124026298523,219.39989590644836
all,SP,rem_3,XGB,micro,12,"control_scheme, pump, solenoid",0.9556213017751479,0.9546662782653024,0.9546662782653024,0.9546662782653024,0.9546662782653024,0.004372601465286661,0.30170157068062825,0.5839974880218506,3.574658155441284,226.5775067806244,230.73616242408752
all,SP,rem_3,XGB,macro,12,"control_scheme, pump, solenoid",0.8907771845659957,0.9553399118814405,0.9235313015612149,0.851213112152855,0.8840802333841501,0.004535411094313292,0.2918848167539267,0.5839974880218506,3.574658155441284,225.63041257858276,229.7890682220459
all,SP,rem_3,XGB,weighted,12,"control_scheme, pump, solenoid",0.954432579364754,0.9553399118814405,0.9536700531294178,0.9553399118814405,0.9538465928106875,0.004535411094313292,0.2918848167539267,0.5839974880218506,3.574658155441284,225.9302215576172,230.08887720108032
all,SP,rem_4,XGB,micro,11,"control_scheme, pump, length, solenoid",0.9543923532089212,0.9536285183701708,0.9536285183701708,0.9536285183701708,0.9536285183701708,0.00420979183626003,0.32722513089005234,0.5839974880218506,3.574658155441284,239.9892930984497,244.14794874191284
